names,address,latitude,longitude,place_id,longitude.1,latitude.1
Martha's Food Market,"4501 N Kedzie Ave, Chicago, IL 60625, USA",41.9631325,-87.7081863,ChIJu0r1Ou7ND4gR28u2-Q63KW8,-87.7081863,41.9631325
Martinez Supermarket,"3301 S Morgan St, Chicago, IL 60608, USA",41.8347141,-87.6509238,ChIJJde-SzYsDogRRUm3_4WtgJs,-87.6509238,41.8347141
Martin's Grocery,"5159 W Addison St, Chicago, IL 60641, USA",41.9458911,-87.7567502,ChIJaU47imfMD4gRK4Knbjd2-V0,-87.7567502,41.9458911
Martin's Mini Market,"3801 N Cicero Ave, Chicago, IL 60641, USA",41.9498823,-87.7470587,ChIJVc9CgUXMD4gR7y865EjIaoc,-87.7470587,41.9498823
Maxwell Street Market,"800 S Desplaines St, Chicago, IL 60607, USA",41.8717212,-87.6440462,ChIJuY56XeksDogR-POEDSCayqc,-87.6440462,41.8717212
MayFlower Food,"2104 S Archer Ave, Chicago, IL 60616, USA",41.854511,-87.632385,ChIJN6dlFWIsDogR4BRTrdjUyps,-87.632385,41.854511
McCormick Market,"C, 80 E Cermak Rd, Chicago, IL 60616, USA",41.8530466,-87.6242086,ChIJzQ5ezX0sDogRAUjJfZmj7so,-87.6242086,41.8530466
Mega Grocery,"3827 W Lawrence Ave # 1, Chicago, IL 60625, USA",41.9681684,-87.7242091,ChIJd9TDG9vND4gRdwk9FsYbpnE,-87.7242091,41.9681684
Mehrab Supermarket,"2433 W Devon Ave, Chicago, IL 60659, USA",41.997449,-87.691298,ChIJ_-Sst93RD4gRg_9HpR6ePeA,-87.691298,41.997449
Meijer,9200 South Western Avenue,41.72471109,-87.68544869,w426952370,-87.68544869,41.72471109
Meldi grocery store,"3838 W Lawrence Ave, Chicago, IL 60625, USA",41.9683863,-87.7248184,ChIJP3Uh49rND4gR6teCEfXg24Q,-87.7248184,41.9683863
Mercantile exchange,"440 S LaSalle St, Chicago, IL 60605, USA",41.8758213,-87.6322637,ChIJMzRb870sDogRL044JAG8QbM,-87.6322637,41.8758213
Mercat Diumenged,"3107 W Logan Blvd, Chicago, IL 60647, USA",41.9279548,-87.7052487,ChIJw78q4XrND4gR3DYmdAXX63Q,-87.7052487,41.9279548
Metra Market,"165N Clinton St, Chicago, IL 60606, USA",41.8847756,-87.6407054,ChIJyTP5zMcsDogROLjW8PVKsXM,-87.6407054,41.8847756
Metro Market,"300 N Canal St # 3, Chicago, IL 60606, USA",41.8873246,-87.6400917,ChIJt4QwQ8gsDogRpsJPZZS8wOg,-87.6400917,41.8873246
Metro Spice Mart,"229 S Jefferson St, Chicago, IL 60661, USA",41.878453,-87.642521,ChIJzXdoZ88sDogRqSXN6Z9am_I,-87.642521,41.878453
Mi Lindo San Jose - Grocery Store,"3519 W Chicago Ave, Chicago, IL 60651, USA",41.8952821,-87.7145963,ChIJ6XWn47QyDogRYhEp-gxrw7g,-87.7145963,41.8952821
Mi Mexico Grocery Store,"2601 W 59th St, Chicago, IL 60629, USA",41.7863737,-87.6889412,ChIJtX60lC8uDogRjTLyj5_tUCk,-87.6889412,41.7863737
Middle East Bakery & Grocery,"1512 W Foster Ave, Chicago, IL 60640, USA",41.9762903,-87.6688291,ChIJl1rfEYjRD4gRfUmD6UcDy5Y,-87.6688291,41.9762903
Midori Market,"4511 N Hermitage Ave, Chicago, IL 60640, USA",41.9637774,-87.6720329,ChIJ6Vj9ejvSD4gRV3YO_WZW55k,-87.6720329,41.9637774
Mid-Town Food Store,"3855 W Division St, Chicago, IL 60651, USA",41.9026032,-87.7236623,ChIJIWY1YTHND4gR7MaiIh3usOo,-87.7236623,41.9026032
Midtown Produce,NA NA,41.9363945,-87.7196532,n3627801814,-87.7196532,41.9363945
Midway Market,"6031 S Ellis Ave, Chicago, IL 60637, USA",41.7850866,-87.6003224,ChIJz6N4xiIpDogRCozX1Adviq0,-87.6003224,41.7850866
Midwest Grocery Inc,"5453 W Madison St, Chicago, IL 60644, USA",41.8800362,-87.7621635,ChIJ_3QvLkIzDogRoHqXoz3Iksc,-87.7621635,41.8800362
Milwaukee Fresh Market,NA NA,41.93171,-87.7191038,n3641114045,-87.7191038,41.93171
MNS Food Market,"5615 W Madison St, Chicago, IL 60644, USA",41.8800454,-87.7654722,ChIJUyTo3EIzDogRt5I6XSzLHls,-87.7654722,41.8800454
Momo Market,"1153 E 95th St, Chicago, IL 60619, USA",41.7218573,-87.5951263,ChIJfwsAazwmDogRdA7GRXFMisw,-87.5951263,41.7218573
Monets Food Mart,"2145 W Division St, Chicago, IL 60622, USA",41.9029399,-87.6814706,ChIJ2bL2T7bSD4gRZekJbpdfP2Q,-87.6814706,41.9029399
Montrose Deli,5411 West Montrose Avenue,41.96032434,-87.76276844,w162713263,-87.76276844,41.96032434
Montrose Foodmarket,NA NA,41.9524416,-87.7913948,n2837157414,-87.7913948,41.9524416
Moon Star Grocery,"735 W 69th St, Chicago, IL 60621, USA",41.7687648,-87.6431121,ChIJednpgRkvDogRBFNDdQeBAyE,-87.6431121,41.7687648
Morelia Supermarket,"7300 N Western Ave, Chicago, IL 60645, USA",42.014479,-87.691411,ChIJz9SBH9PRD4gRXN6NV6f2Yz0,-87.691411,42.014479
Morelia Supermarket Inc,"4833 W Diversey Ave, Chicago, IL 60639, USA",41.9313231,-87.747857,ChIJwyhPufDMD4gRdenGbhZQ-wc,-87.747857,41.9313231
Morse Fresh Market,"1430 W Morse Ave, Chicago, IL 60626, USA",42.0079887,-87.66709,ChIJm9QhMa7RD4gRNArLQftoypk,-87.66709,42.0079887
Mrs. Greens (Closed),NA NA,41.9216581,-87.643137,n4191676730,-87.643137,41.9216581
Municipal Foods,"2559 W Division St, Chicago, IL 60622, USA",41.9025977,-87.6917429,ChIJ8xLauK7SD4gRq7oZkJ-2XC8,-87.6917429,41.9025977
N & A Food Market Inc,"1145 W 84th St, Chicago, IL 60620, USA",41.7411687,-87.652992,ChIJGVSzCHwvDogRTqAjfPg0PDs,-87.652992,41.7411687
National Bridal Market Chicago,"222 W Merchandise Mart Plaza, Chicago, IL 60654, USA",41.888519,-87.63548,ChIJ____-rYsDogRmzukrdmdcqw,-87.63548,41.888519
Nayab Mart,"2449 W Devon Ave, Chicago, IL 60659, USA",41.9975966,-87.6918501,ChIJpXEFz93RD4gR0ONaNaff_mY,-87.6918501,41.9975966
Neighborhood Supermarket,"5450 W Harrison St, Chicago, IL 60644, USA",41.8731301,-87.7613804,ChIJZyVq_2szDogRojnGiPYyTwM,-87.7613804,41.8731301
Nelly's Food Market,"1901 N Karlov Ave, Chicago, IL 60639, USA",41.9154707,-87.7287604,ChIJhXK47iLND4gRcY73gCbKz8Y,-87.7287604,41.9154707
New City Market,"4404 S Wood St, Chicago, IL 60609, USA",41.8137519,-87.6701964,ChIJEUdLBHcuDogR05zArtR-fTI,-87.6701964,41.8137519
New Market Mortgage Inc,"6606 W Irving Park Rd, Chicago, IL 60634, USA",41.9529561,-87.7917387,ChIJPzDHp5bLD4gReOS7jUHNH9U,-87.7917387,41.9529561
New Markets Support Company,"10 S Riverside Plaza, Chicago, IL 60606, USA",41.8812521,-87.6391178,ChIJAQAARccsDogRKPDGSfdvtbM,-87.6391178,41.8812521
New Quick Market,"8301 S Kedzie Ave, Chicago, IL 60652, USA",41.7421998,-87.7018789,ChIJo6ICUQEwDogRmtZAIArhMfE,-87.7018789,41.7421998
Nicky's Fruit Market,"3657 W Lawrence Ave, Chicago, IL 60625, USA",41.9682228,-87.7205244,ChIJDVlR7tzND4gRJtk94epwcSQ,-87.7205244,41.9682228
Nineveh Grocery & Meat,"2850 W Devon Ave, Chicago, IL 60659, USA",41.997721,-87.7016159,ChIJywi4kCHOD4gRuCvLcmiFsTU,-87.7016159,41.997721
Nohadra Grocery,"2959 W Devon Ave, Chicago, IL 60659, USA",41.997228,-87.704241,ChIJpxnrQiLOD4gRRWcLEv15hmg,-87.704241,41.997228
Nopalitos Carrillo Grocery,"5916 S Pulaski Rd, Chicago, IL 60629, USA",41.785344,-87.7233239,ChIJ1xtqILExDogRb4VjsklTGkw,-87.7233239,41.785344
North Lawndale Community Market,"1420 S Albany Ave, Chicago, IL 60623, USA",41.861866,-87.7034175,ChIJhXoqoYYyDogREm4sXuchjio,-87.7034175,41.861866
North Pulaski Fresh Market,"3850 W North Ave, Chicago, IL 60647, USA",41.9100823,-87.7234178,ChIJs3DNxzvND4gRNktHF0LXZyQ,-87.7234178,41.9100823
Northeastern Fruit & Garden Center,6000 North Lincoln Avenue,41.99065782,-87.70849081,w156840909,-87.70849081,41.99065782
Old Town Market,"1810 N Cleveland Ave, Chicago, IL 60614, USA",41.9150302,-87.6412945,ChIJ8yAzKT7TD4gRPhkj5bbcwkk,-87.6412945,41.9150302
Old World Market,"5129 North Broadway Street, 1, Chicago, IL 60640, USA",41.9756115,-87.6593793,ChIJyZ5QcYDRD4gRVdQNiuvtj6E,-87.6593793,41.9756115
Olivaceto,77 South La Grange Road,41.8130174,-87.8693601,n4131897436,-87.8693601,41.8130174
Olivia's Market,"2014 W Wabansia Ave, Chicago, IL 60647, USA",41.9123876,-87.6780943,ChIJmX0aXr_SD4gRTle59juarfw,-87.6780943,41.9123876
One Stop,"7357 S Racine Ave, Chicago, IL 60636, USA",41.7597461,-87.6537477,ChIJW-RikAsvDogR2nkdNAKK-fY,-87.6537477,41.7597461
One Stop Food & Liquors,"4301 S Lake Park Ave, Chicago, IL 60653, USA",41.8162115,-87.5982571,ChIJJaSM2N8rDogRD6CiMLk1g5E,-87.5982571,41.8162115
One Stop Mart,"207 Jackson Blvd, Chicago, IL 60606, USA",41.878021,-87.6341195,ChIJOSk8iL4sDogRHrqFVTqwYkQ,-87.6341195,41.878021
Open Produce,"1635 E 55th St, Chicago, IL 60615, USA",41.79516,-87.58511,ChIJ5VEfS3MpDogRO5WcsBkt2eU,-87.58511,41.79516
Oscar's Foods,"6125 W Belmont Ave, Chicago, IL 60634, USA",41.9382159,-87.7797027,ChIJiZ022YHLD4gRM9TCVuce1o4,-87.7797027,41.9382159
Par-Birdie Foods,2234 West Devon Avenue,41.997899,-87.686469,n3758385128,-87.686469,41.997899
Park To Shop Supermarket,"2425 S Wallace St, Chicago, IL 60616, USA",41.8485631,-87.6409637,ChIJyTwU9lwsDogR2PQu0jQug-Y,-87.6409637,41.8485631
Park Tower Market,"5419 N Sheridan Rd #114, Chicago, IL 60640, USA",41.9804581,-87.6545995,ChIJAemwTHnRD4gRAZbkZxe2CBc,-87.6545995,41.9804581
Parking,"1440 S Wabash Ave, Chicago, IL 60605, USA",41.8625695,-87.6260512,ChIJH3-zrIUsDogRNHXzBFpkQ4g,-87.6260512,41.8625695
Parkside Food & Liquor,"3215 W 71st St, Chicago, IL 60629, USA",41.7642605,-87.703483,ChIJjWbjOCQwDogR8ddsrOGx2IQ,-87.703483,41.7642605
Paseo Boricua Grocery,"2706 W Division St, Chicago, IL 60622, USA",41.9031743,-87.6948322,ChIJvSXWCKnSD4gR1LhJadvUsYQ,-87.6948322,41.9031743
Patel Brothers,"2610 W Devon Ave, Chicago, IL 60659, USA",41.99784,-87.695275,ChIJq49brN_RD4gRzePntpkz_gM,-87.695275,41.99784
Paulina Market,"3501 N Lincoln Ave, Chicago, IL 60657, USA",41.9452602,-87.6723029,ChIJZUM9UVvSD4gRGTWJk_y-5Hs,-87.6723029,41.9452602
Paulina Super Market Inc,"7622 N Paulina St, Chicago, IL 60626, USA",42.020155,-87.673394,ChIJoXmnVUnQD4gRXxKg_GS0tPg,-87.673394,42.020155
Paul's Corner Foods,"723 E 63rd St, Chicago, IL 60637, USA",41.780144,-87.607469,ChIJpZIjcyYpDogRdO8wOfOzXb8,-87.607469,41.780144
Pepe<U+0092>s market,"3012 W 40th Pl, Chicago, IL 60632, USA",41.8200824,-87.7001751,ChIJxzvTAwEyDogRyhkOHjTk9G8,-87.7001751,41.8200824
Perry Food Store,"101 W 119th St, Chicago, IL 60628, USA",41.6779005,-87.6253748,ChIJb4BIQyIkDogR9MzvIfbtJns,-87.6253748,41.6779005
Pete's Fresh Market,259 Lake Street,41.88780526,-87.78254141,w132062457,-87.78254141,41.88780526
Pete's Fresh Market,17W675 Roosevelt Road,41.85872836,-87.97366241,w197598776,-87.97366241,41.85872836
Pete's Fresh Market #01 - 57th & Kedzie,"5724 S Kedzie Ave, Chicago, IL 60629, USA",41.7888059,-87.7037746,ChIJQ8RuQNoxDogRGOIKqkYQeZU,-87.7037746,41.7888059
Pete's Fresh Market #02 - 47th & Kedzie,"4700 S Kedzie Ave, Chicago, IL 60632, USA",41.8078239,-87.7051687,ChIJC536FYkxDogRGjkx8TmEmx0,-87.7051687,41.8078239
Pete's Fresh Market #03 - 43rd & Pulaski,"4343 S Pulaski Rd, Chicago, IL 60632, USA",41.8137706,-87.7225565,ChIJIRAAQIkxDogRpE4qFmzKuec,-87.7225565,41.8137706
Pete's Fresh Market #04 - West Lawn,"5838 S Pulaski Rd, Chicago, IL 60629, USA",41.786591,-87.72332,ChIJOZtPvbAxDogRR1c71e15-FM,-87.72332,41.786591
Pete's Fresh Market #05 - 118th & Avenue O,"3448 118th St, Chicago, IL 60617, USA",41.6820757,-87.5388156,ChIJkW0-kZ3YEYgRomx0QqNqI7U,-87.5388156,41.6820757
Pete's Fresh Market #10 - Madison & Western,"2333 W Madison St, Chicago, IL 60612, USA",41.8805197,-87.6856644,ChIJnRjXeEMtDogRxiLDpbDSbTU,-87.6856644,41.8805197
Pete's Grocery,"60623, 2526 W Cermak Rd, Chicago, IL 60608, USA",41.853308,-87.6894883,ChIJ9_4TEoMtDogRW-e1WEb6-7g,-87.6894883,41.853308
Pete's Mart,"1035 W 63rd St, Chicago, IL 60621, USA",41.7795498,-87.6510667,ChIJBc4_UfwuDogRqJEn4KJyLXs,-87.6510667,41.7795498
Pete's Meat & Produce,"2001 W 71st St, Chicago, IL 60636, USA",41.7645955,-87.6736926,ChIJ6yX4nLkvDogR6DeJCLPUzXI,-87.6736926,41.7645955
Pete's Produce,"1543 E 87th St, Chicago, IL 60619, USA",41.7367998,-87.586548,ChIJcQxuX4IoDogRjB-WR8kaozM,-87.586548,41.7367998
Pete's Produce Loomis,"1411 W 87th St, Chicago, IL 60620, USA",41.7355277,-87.6586431,ChIJ1-wM7X8lDogRmGEl28B1F6o,-87.6586431,41.7355277
Pilsen Farmers Market,"W 18th St, Chicago, IL 60608, USA",41.858101,-87.6466781,ChIJ1yOppvcsDogRKvlcOeRNKhw,-87.6466781,41.858101
Pink Salmon Fish Market,"5550 W Fullerton Ave, Chicago, IL 60639, USA",41.9241944,-87.7656218,ChIJVeC3lZDMD4gR6ktJQpt7FgI,-87.7656218,41.9241944
Plaza Food & Liquor,"3459 Ogden Ave, Chicago, IL 60623, USA",41.8552688,-87.7122801,ChIJ0cdCKGIyDogRi7_hT5gSlMk,-87.7122801,41.8552688
Plaza Jiminez,3800-3806 West Fullerton Avenue,41.92484477,-87.72217359,w163897138,-87.72217359,41.92484477
Plenty Grocery & Deli,"2036 W Division St, Chicago, IL 60622, USA",41.9034124,-87.6786889,ChIJHb4CMbbSD4gR-DQDcwmBX14,-87.6786889,41.9034124
Plum Market Old Town,"1233 N Wells St, Chicago, IL 60610, USA",41.9051607,-87.6343483,ChIJha5jo0jTD4gRZse-CAqs6_8,-87.6343483,41.9051607
Portage Park Farmers Market,"&, IL-19 & N Long Ave, Chicago, IL 60641, USA",41.953249,-87.7620844,ChIJHzhMDmzMD4gR1hD-h0El5_A,-87.7620844,41.953249
Potash Markets - State St,"875 N State St, Chicago, IL 60611, USA",41.8986604,-87.6281251,ChIJ3SbJdlLTD4gRGe1tydMOdqM,-87.6281251,41.8986604
Potash Markets- Clark Street,"1525 N Clark St, Chicago, IL 60610, USA",41.910378,-87.631231,ChIJCRLniEPTD4gRZSvm864aGeg,-87.631231,41.910378
PREMIUM FOOD & LIQUOR,"2432-2434 W 63rd St, Chicago, IL 60629, USA",41.77952,-87.685166,ChIJN0FLAjMuDogRnRYT9dW2fJE,-87.685166,41.77952
Primo Grocery,"858 W 33rd St, Chicago, IL 60608, USA",41.8348802,-87.6485473,ChIJ6aNVizcsDogRVKy4jyOq21M,-87.6485473,41.8348802
Prince Food Market,"231 S Cicero Ave, Chicago, IL 60644, USA",41.8771635,-87.7451342,ChIJsU7McRgzDogRdigXz00sjvI,-87.7451342,41.8771635
Printers Row Farmers Market,"634 S Dearborn St, Chicago, IL 60605, USA",41.8734763,-87.629411,ChIJ7Z8YmpcsDogRL6uKOzSrEv0,-87.629411,41.8734763
Produce World,8325 West Lawrence Avenue,41.96552805,-87.83579056,w217751442,-87.83579056,41.96552805
Property Markets Group,"308 W Erie St Suite 400, Chicago, IL 60654, USA",41.894191,-87.6361917,ChIJn__6IbUsDogRoMBp4U33AdA,-87.6361917,41.894191
Publican Quality Meats,"825 W Fulton Market, Chicago, IL 60607, USA",41.886604,-87.648538,ChIJxedkHNAsDogR5ogE5doNGRQ,-87.648538,41.886604
Pullman Farmers Market,"S Cottage Grove Ave & E 111th St, Chicago, IL 60628, USA",41.6931379,-87.6094919,ChIJe3v-OIYmDogR5oDjbYFKfhY,-87.6094919,41.6931379
Quick Grocery Store Inc,"6958 S Wentworth Ave, Chicago, IL 60621, USA",41.7673591,-87.6299784,ChIJw5btEiUvDogR4p5nxknSB9g,-87.6299784,41.7673591
R & A Grocery,"2601 N Halsted St, Chicago, IL 60614, USA",41.9292016,-87.6487571,ChIJv7inkgXTD4gRzMd11s8SZgo,-87.6487571,41.9292016
R & D Market,"5235 W Lake St # A, Chicago, IL 60644, USA",41.8870555,-87.7568852,ChIJWTis90czDogRmbrfQGPhwzw,-87.7568852,41.8870555
Rahmat Grocery & Meat,"2158 W Devon Ave, Chicago, IL 60659, USA",41.9979316,-87.6848638,ChIJjYD_UsLRD4gRrmNUz-nZngE,-87.6848638,41.9979316
Rainbow Grocery,"2003 W 69th St, Chicago, IL 60636, USA",41.768177,-87.673826,ChIJk5I0R7cvDogRoM86j4G4QQU,-87.673826,41.768177
Randolph Fulton Market Association,"942 W Fulton St, Chicago, IL 60607, USA",41.8869716,-87.6516374,ChIJ-xd7jdosDogRVui836dgu3I,-87.6516374,41.8869716
Randolph Street Market,"1341 W Randolph St, Chicago, IL 60607, USA",41.883814,-87.660414,ChIJL9HFTiYtDogRhwEZFNsHRrk,-87.660414,41.883814
Randolph Street Market,"47 W Division St, Chicago, IL 60610, USA",41.9037698,-87.6304046,ChIJ2co6o0_TD4gRLq0OnI4ORAw,-87.6304046,41.9037698
Raymond's Meat Market,"2402 S Blue Island Ave, Chicago, IL 60608, USA",41.8488654,-87.6753608,ChIJrc_jBqMtDogR0kzQLKPrGsc,-87.6753608,41.8488654
Reem Food Market,"6500 S Cottage Grove Ave, Chicago, IL 60637, USA",41.7766343,-87.6061021,ChIJs9L6dCcpDogRikwNnOAEHLI,-87.6061021,41.7766343
Revolution Foods,"1501 S Blue Island Ave, Chicago, IL 60608, USA",41.8614288,-87.6574731,ChIJ2U6n4_0sDogRs0012gFuNcc,-87.6574731,41.8614288
Rich's Deli,"857 N Western Ave, Chicago, IL 60622, USA",41.8974041,-87.6865414,ChIJTXxHv7LSD4gRnd0pX6zOh1I,-87.6865414,41.8974041
Rich's Fresh Market,3141 North Thatcher Avenue,41.93643489,-87.83314623,w131607270,-87.83314623,41.93643489
Richwell Market,"1835 S Canal St, Chicago, IL 60616, USA",41.856618,-87.638647,ChIJiZL5UfUsDogR9iq5OHWfrrE,-87.638647,41.856618
Rico Fresh Market,"3552 W Armitage Ave, Chicago, IL 60647, USA",41.917524,-87.715597,ChIJGcGPhWrND4gRv7ivdYyF-l0,-87.715597,41.917524
Rigos Grocery,"2858 S Lawndale Ave, Chicago, IL 60623, USA",41.8389787,-87.7172027,ChIJHcYmIUAyDogRq4niERpGxj8,-87.7172027,41.8389787
Rio Grande Fruit Market Inc,"3501 W North Ave, Chicago, IL 60647, USA",41.9098385,-87.7144975,ChIJTaom-0bND4gRKE7rRJ_qcpY,-87.7144975,41.9098385
Rio Valley Market Chicago,"3307 West 63rd Street, Chicago, IL 60629, USA",41.7788029,-87.706361,ChIJbagyvtIxDogRHD6VIZ8ICV4,-87.706361,41.7788029
Riverland Groceries,"158 N Laramie Ave, Chicago, IL 60644, USA",41.8840828,-87.7553439,ChIJb6Y-wDgzDogRQDCQH-prba8,-87.7553439,41.8840828
Riverside Foods,NA NA,41.8287768,-87.817481,n1799841939,-87.817481,41.8287768
Robert's Fish Market,"2916 W Devon Ave, Chicago, IL 60659, USA",41.9976931,-87.7029069,ChIJ96vXJSLOD4gRR2BY4eEypII,-87.7029069,41.9976931
Rogers Park Fruit Market,"7401 N Clark St, Chicago, IL 60626, USA",42.0160882,-87.6748817,ChIJwT43IUvQD4gRIlo_lxPdFlQ,-87.6748817,42.0160882
Romanian Kosher Sausage Co,NA NA,42.0127659,-87.6748296,n1247191321,-87.6748296,42.0127659
Rosa's Supermarket,"3324 W 55th St, Chicago, IL 60632, USA",41.7937299,-87.707044,ChIJcZATttwxDogRjnlUD-Fcguc,-87.707044,41.7937299
Rosebud Farms,"525 E 130th St, Chicago, IL 60628, USA",41.658247,-87.6084149,ChIJY0CgfrImDogRANp7ilS3AJY,-87.6084149,41.658247
Roseland Food Market,"10658 S Michigan Ave, Chicago, IL 60628, USA",41.700066,-87.621245,ChIJQQLKytUlDogRi0ioLixRkO4,-87.621245,41.700066
RPM Financial Markets Group,"141 W Jackson Blvd Suite 1480, Chicago, IL 60604, USA",41.8777321,-87.6322642,ChIJ3V9syr0sDogRniWKxMwBrZE,-87.6322642,41.8777321
Safe way food market,"4025 W Armitage Ave, Chicago, IL 60639, USA",41.9170079,-87.7275511,ChIJjVaVBxjND4gRVXLlw2KCbLg,-87.7275511,41.9170079
Safeway,"313 E 43rd St, Chicago, IL 60653, USA",41.8163963,-87.6193003,ChIJl-_xEQAsDogR5YhnUPgKqnc,-87.6193003,41.8163963
Sam's Club,2601 South Cicero Avenue,41.84293585,-87.7412758,w445124604,-87.7412758,41.84293585
Sam's Club,NA NA,41.7228792,-87.6851467,n2259868497,-87.6851467,41.7228792
Sam's Meat Co.,"4501 W Ann Lurie Pl, Chicago, IL 60632, USA",41.8159455,-87.7371221,ChIJ2XqZOtcsDogREeVBOfBgXck,-87.7371221,41.8159455
San Jose Groceries,"1748 W Chicago Ave, Chicago, IL 60622, USA",41.8961233,-87.6716588,ChIJvTOjyszSD4gR-rRQwGjaoeo,-87.6716588,41.8961233
Saravale Meat Market,"5254 W Irving Park Rd, Chicago, IL 60641, USA",41.9534259,-87.7593481,ChIJ0REWzGvMD4gRDnl1y6E3J4Y,-87.7593481,41.9534259
Save A Lot,7240 South Stony Island Avenue,41.76306726,-87.58729567,w211176461,-87.58729567,41.76306726
Save A Lot Foods,4439 West 63rd Street,41.77827151,-87.73405103,w162222324,-87.73405103,41.77827151
Save A Lot Foods,344 East 63rd Street,41.78069165,-87.61672223,w210905029,-87.61672223,41.78069165
Save A Lot Foods,4701 South Cottage Grove Avenue,41.80927493,-87.60561419,w210915172,-87.60561419,41.80927493
Save-A-Lot,"7240 S Stony Island Ave, Chicago, IL 60649, USA",41.7631746,-87.5874978,ChIJX0JJ9_AoDogRuZsoH1UbJS4,-87.5874978,41.7631746
Save-A-Lot,"10700 S Halsted St, Chicago, IL 60628, USA",41.6986346,-87.6429394,ChIJfwwkfLQlDogRW_qQ68SkvPo,-87.6429394,41.6986346
Save-A-Lot,"7908 S Halsted St a, Chicago, IL 60620, USA",41.7499334,-87.6443839,ChIJH8louG4vDogRcKFSjiIdoZs,-87.6443839,41.7499334
Save-A-Lot,"4439 W 63rd St, Chicago, IL 60629, USA",41.7782673,-87.7340422,ChIJOebrLKsxDogR-iV_5NnJ1xM,-87.7340422,41.7782673
Save-A-Lot,"4701 S Cottage Grove Ave, Chicago, IL 60615, USA",41.809272,-87.6055879,ChIJW6T3NFopDogR--hsxYZALLw,-87.6055879,41.809272
Save-A-Lot,"344 E 63rd St, Chicago, IL 60637, USA",41.7804841,-87.6167648,ChIJM_XJfCspDogRcTECIkLTJLU,-87.6167648,41.7804841
Save-A-Lot,"2858 E 83rd St, Chicago, IL 60617, USA",41.7451733,-87.5543634,ChIJOS7zAhIoDogR5510cUq9BiA,-87.5543634,41.7451733
Save-A-Lot,"420 S Pulaski Rd, Chicago, IL 60624, USA",41.8746048,-87.7262597,ChIJNfdqWegyDogRaD16xJSnQUE,-87.7262597,41.8746048
Save-A-Lot,"5555 W North Ave, Chicago, IL 60639, USA",41.9092301,-87.7652547,ChIJVwyowbrMD4gRBTmn6tAztVM,-87.7652547,41.9092301
Save-A-Lot Foods,3939 West Ogden Avenue,41.8502013,-87.7244101,n4569953860,-87.7244101,41.8502013
Saveway Warehouse Market,"Chicago, IL 60644, USA",41.8730071,-87.76136,ChIJ8WPrAGwzDogR1M9fIOEN4aU,-87.76136,41.8730071
Seafood City Supermarket,"5033 N Elston Ave, Chicago, IL 60630, USA",41.9728129,-87.7455798,ChIJbYNKuSjMD4gRY9dX82EsooU,-87.7455798,41.9728129
Shahjalal Grocery,"2634 W Devon Ave, Chicago, IL 60659, USA",41.997724,-87.6962241,ChIJsT3Bvd_RD4gRfWy71b4sTx0,-87.6962241,41.997724
Shell,"7859 S State St, Chicago, IL 60619, USA",41.7512218,-87.6241683,ChIJoyjOTEkvDogRkngaJ70m048,-87.6241683,41.7512218
Shop & Save Market,"5829 S Archer Ave, Chicago, IL 60638, USA",41.7955829,-87.7596855,ChIJJ6eXAj8xDogR4adwTasTo5k,-87.7596855,41.7955829
Shop & Save Market,"6312 N. Nagle Ave, Chicago, IL 60646, USA",41.9960417,-87.7885835,ChIJd2F8CUfJD4gRdDlgBgSnpiY,-87.7885835,41.9960417
Shop & Save Market,NA NA,41.7551684,-88.009761,n5256885437,-88.009761,41.7551684
Shop 'n Save,NA NA,41.7302382,-87.7976214,n2300390824,-87.7976214,41.7302382
Shwe Hinthar Yeik Mon LLC,"2415 W 19th St, Chicago, IL 60608, USA",41.8552783,-87.6868864,ChIJV2qyO50tDogRzIPA_ijdC5E,-87.6868864,41.8552783
Sixteen Market Inc,"1600 S Kedzie Ave, Chicago, IL 60623, USA",41.8589822,-87.7056791,ChIJ2dYKuocyDogR7MU79TtTWCo,-87.7056791,41.8589822
SKM Grocery,"1455 W Devon Ave, Chicago, IL 60660, USA",41.9980088,-87.6675485,ChIJbXXnLqPRD4gRAwTiXBFRkt8,-87.6675485,41.9980088
SOAR Farmers Market,"226 E Chicago Ave, Chicago, IL 60611, USA",41.8968672,-87.6216664,ChIJBVRp5VTTD4gR1LpDbuuoAZ4,-87.6216664,41.8968672
Society for Healthcare Strategy and Market Development (SHSMD),"155 N Upper Wacker Dr, Chicago, IL 60606, USA",41.884672,-87.636289,ChIJB00KOrgsDogRhEpvGYhKu1Q,-87.636289,41.884672
Somer Food Market,"2812 W Devon Ave, Chicago, IL 60659, USA",41.9976908,-87.7002285,ChIJBfRXsiHOD4gR6uuugbFsruc,-87.7002285,41.9976908
South Deering Food Mart,"10600 S Torrence Ave, Chicago, IL 60617, USA",41.7026356,-87.5597631,ChIJ1Q0khZgnDogRQqJBOO1cjgg,-87.5597631,41.7026356
South Loop Market,"235 W Van Buren St, Chicago, IL 60607, USA",41.8767324,-87.6346373,ChIJzWYxPr4sDogRsiVj_uqhUlk,-87.6346373,41.8767324
South Loop Market,"8 E 9th St, Chicago, IL 60605, USA",41.8707732,-87.6270796,ChIJ_7NojJksDogR58OeMW_r-ro,-87.6270796,41.8707732
South Loop Market,"1720 S Michigan Ave, Chicago, IL 60616, USA",41.8585259,-87.6241115,ChIJUUWB0IYsDogR36y5gkXliA0,-87.6241115,41.8585259
